6,18
7,10
8,13
9,14
10,17
11,19
12,23
13,37
14,28
15,30
16,33
17,35
18,42
19,42
20,46
21,48
2,1
3,3
4,5
5,6
6,8
7,10
8,12
9,14
10,17
11,19
12,23
13,24
14,28
15,30
16,33
17,35
18,39
19,42
20,46
21,48
2,1
3,3
4,5
5,7
6,8
7,10
8,12
9,14
10,17
11,19
12,22
13,24
14,28
15,30
16,33
17,36
18,39
19,42
20,45
21,47
2,1
3,3
4,5
5,6
6,8
7,10
8,13
9,14
10,17
11,38
12,21
13,24
14,37
15,30
16,42
17,35
18,39
19,41
20,44
21,47
2,1
3,3
4,5
5,6
6,8
7,10
8,12
9,14
10,17
11,19
12,22
13,24
14,27
15,29
16,33
17,35
18,39
19,41
20,45
21,47
2,1
3,3
4,4
5,6
6,8
7,10
8,12
9,14
10,17
11,19
12,21
13,23
14,27
15,29
16,33
17,35
18,38
19,41
20,45
21,47
2,3
3,3
4,5
5,6
6,8
2,6
3,7
4,11
5,14
6,19
2,11
3,14
4,22
5,28
6,37
2,5
2,6
3,6
4,11
5,15
6,19
7,24
8,29
9,36
10,41
11,44
12,50
13,55
14,61
15,64
16,70
17,75
18,80
19,88
20,94
21,98
22,104
23,111
24,119
25,123
26,135
27,129
28,130
29,122
30,127
31,149
32,150
33,150
34,123
35,120
36,138
37,127
38,143
39,191
40,197
41,217
42,208
43,178
44,219
45,223
46,233
47,258
48,266
49,248
50,215
51,277
52,275
53,217
54,310
55,243
56,309
57,316
58,312
59,280
60,271
61,374
62,370
63,360
64,410
65,377
66,382
67,427
68,313
69,313
70,454
71,415
72,439
73,429
74,484
75,379
76,469
77,482
78,473
79,397
80,501
81,519
82,553
83,515
84,525
85,529
86,556
87,500
88,558
89,589
90,615
91,588
92,617
93,484
94,618
95,683
96,707
97,669
98,718
99,653
100,573
101,728
102,785
103,760
104,640
105,753
106,760
107,695
108,803
109,643
110,802
111,808
112,805
113,863
114,900
115,915
116,793
117,1016
118,918
119,766
120,980
121,938
122,945
123,968
124,785
125,1071
126,1005
127,849
128,848
129,884
130,877
131,1057
132,1033
133,1074
134,1090
135,1107
136,1152
137,946
138,1045
139,1250
140,994
141,1152
142,1160
143,1247
144,1080
145,1208
146,1286
147,1105
148,1274
149,1327
150,1295
151,1318
152,1407
153,1105
154,2612
155,1378
156,1221
157,1298
158,1190
159,1387
160,1238
161,1416
162,21415
163,1307
164,1512
165,1525
166,1572
167,1562
168,1629
169,2815
170,1648
171,1420
172,1682
173,1587
174,2763
175,1723
176,1791
177,1791
178,1711
179,1735
180,1531
181,1757
182,1818
183,1561
184,3042
185,1922
186,1945
187,1810
188,1865
189,1962
190,3570
191,1977
192,2057
193,1910
194,3243
195,2010
196,2004
197,2066
198,2040
199,2056
2,3
3,4
4,7
5,9
6,11
7,14
8,17
9,20
10,24
11,27
12,30
13,33
14,36
15,40
16,40
17,71
18,47
19,70
20,75
21,77
22,83
23,95
24,106
25,106
26,105
27,108
28,115
29,129
30,121
31,127
32,132
33,146
34,149
35,156
36,134
37,137
38,144
39,143
40,177
41,178
42,166
43,223
44,222
45,258
46,219
47,223
48,224
49,245
50,191
51,218
52,202
53,291
54,263
55,269
56,236
57,280
58,301
59,301
60,312
61,347
62,369
63,331
64,279
65,384
66,329
67,397
68,407
69,372
70,425
71,358
72,337
73,402
74,343
75,475
76,458
77,466
78,486
79,510
80,403
81,524
82,534
83,491
84,566
85,520
86,436
87,535
88,455
89,609
90,479
91,517
92,635
93,572
94,584
95,677
96,620
97,616
98,624
99,640
100,654
101,726
102,740
103,699
104,718
105,735
106,688
107,737
108,731
109,811
110,641
111,774
112,798
113,877
114,866
115,850
116,814
117,903
118,878
119,850
120,913
121,911
122,938
123,888
124,835
125,984
126,925
127,879
128,879
129,1007
130,1072
131,1098
132,1024
133,1085
134,1024
135,1094
136,1113
137,1022
138,2862
139,1141
140,1164
141,1009
142,1214
143,1013
144,1063
145,1179
146,1273
147,1165
148,1274
149,1195
150,1263
151,1113
152,1177
153,1208
154,1193
155,1251
156,1345
157,22713
158,3381
159,1234
160,1236
161,1210
162,1375
163,20185
164,1497
165,1462
166,1557
167,1440
168,1530
169,1476
170,1535
171,1568
172,1529
173,1742
174,1688
175,1446
176,1585
177,1636
178,1730
179,1720
180,1630
181,1756
182,1781
183,1576
184,1845
185,1713
186,1882
187,1832
188,1860
189,1874
190,1662
191,1727
192,2932
193,1839
194,1919
195,1872
196,1754
197,1889
198,1897
199,2006
2,3
3,3
4,7
5,6
6,8
7,10
8,12
9,14
10,17
11,19
12,22
13,24
14,27
15,29
16,32
17,34
18,38
19,41
20,45
21,47
22,53
23,53
24,58
25,61
26,64
27,68
28,73
29,72
30,77
31,80
32,86
33,91
34,94
35,102
36,106
37,104
38,110
39,115
40,122
41,185
42,128
43,136
44,138
45,141
46,151
47,150
48,156
49,159
50,168
51,175
52,176
53,197
54,187
55,190
56,196
57,201
58,211
59,214
60,218
61,225
62,233
63,239
64,246
65,249
66,258
67,265
68,270
69,275
70,284
71,290
72,296
73,301
74,304
75,322
76,322
77,332
78,338
79,338
80,352
81,354
82,364
83,369
84,377
85,380
86,387
87,400
88,401
89,412
90,419
91,429
92,434
93,438
94,450
95,463
96,463
97,475
98,486
99,499
100,509
101,506
102,603
103,530
104,538
105,570
106,552
107,561
108,569
109,574
110,582
111,586
112,600
113,689
114,626
115,626
116,643
117,642
118,659
119,674
120,680
121,689
122,701
123,702
124,711
125,731
126,734
127,788
128,754
129,769
130,773
131,785
132,795
133,805
134,810
135,830
136,964
137,842
138,855
139,893
140,958
141,898
142,903
143,904
144,926
145,955
146,1020
147,953
148,965
149,978
150,997
151,998
152,1016
153,1020
154,1031
155,1049
156,1064
157,1073
158,1085
159,1093
160,1104
161,1118
162,1128
163,1179
164,1149
165,1171
166,1182
167,1183
168,1202
169,1216
170,1233
171,1247
172,1256
173,1263
174,1283
175,1292
176,1320
177,1320
178,1333
179,1337
180,1349
181,1411
182,1379
183,1427
184,1413
185,1417
186,1437
187,1459
188,1453
189,1474
190,1495
191,1503
192,1523
193,1554
194,1547
195,1573
196,1583
197,1585
198,1599
199,1616
